trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,3,threads,14,474753,5651.82,0,5.07,4.67,.36
house720-h1-3iter-stream,84,3,threads,15,479011,5702.51,0,5.02,4.62,.33
house720-h1-3iter-stream,84,3,threads,16,494789,5890.34,0,4.86,4.48,.30
house720-h1-3iter-stream,84,3,threads,17,476911,5677.51,0,5.05,4.64,.29
house720-h1-3iter-stream,84,3,threads,18,504771,6009.17,0,4.77,4.39,.26
house720-h1-3iter-stream,84,3,threads,19,449180,5347.38,0,5.36,4.93,.28
house720-h1-3iter-stream,84,3,threads,20,479359,5706.65,0,5.02,4.62,.25
house720-h1-3iter-stream,84,3,threads,21,490723,5841.94,0,4.90,4.51,.23
house720-h1-3iter-stream,84,3,threads,22,480960,5725.71,0,5.00,4.61,.22
house720-h1-3iter-stream,84,3,threads,23,487303,5801.22,0,4.94,4.55,.21
house720-h1-3iter-stream,84,3,threads,24,506793,6033.25,0,4.75,4.37,.19
house720-h1-3iter-stream,84,3,threads,25,481952,5737.52,0,4.99,4.60,.19
house720-h1-3iter-stream,84,3,threads,26,508502,6053.59,0,4.73,4.36,.18
house720-h1-3iter-stream,84,3,threads,27,482900,5748.80,0,4.98,4.59,.18
house720-h1-3iter-stream,84,3,threads,28,506991,6035.60,0,4.75,4.37,.16
house720-h1-3iter-stream,84,3,threads,29,518282,6170.02,0,4.64,4.27,.16
house720-h1-3iter-stream,84,3,threads,30,576961,6868.58,0,4.17,3.84,.13
house720-h1-3iter-stream,84,3,threads,31,574037,6833.77,0,4.19,3.86,.13
house720-h1-3iter-stream,84,3,threads,32,518406,6171.50,0,4.64,4.27,.14
house720-h1-3iter-stream,84,3,ff_acc,1,2343638,27900.45,0,1.02,1.00,1.02
house720-h1-3iter-stream,84,3,ff_acc,2,1377245,16395.77,0,1.74,1.70,.87
house720-h1-3iter-stream,84,3,ff_acc,3,1384218,16478.78,0,1.74,1.69,.58
house720-h1-3iter-stream,84,3,ff_acc,4,1119069,13322.25,0,2.15,2.09,.53
house720-h1-3iter-stream,84,3,ff_acc,5,974686,11603.40,0,2.47,2.40,.49
house720-h1-3iter-stream,84,3,ff_acc,6,836617,9959.72,0,2.87,2.80,.47
house720-h1-3iter-stream,84,3,ff_acc,7,749974,8928.26,0,3.21,3.12,.45
house720-h1-3iter-stream,84,3,ff_acc,8,662658,7888.78,0,3.63,3.53,.45
house720-h1-3iter-stream,84,3,ff_acc,9,655430,7802.73,0,3.67,3.57,.40
house720-h1-3iter-stream,84,3,ff_acc,10,604983,7202.17,0,3.98,3.87,.39
house720-h1-3iter-stream,84,3,ff_acc,11,577739,6877.84,0,4.16,4.05,.37
house720-h1-3iter-stream,84,3,ff_acc,12,538281,6408.10,0,4.47,4.35,.37
house720-h1-3iter-stream,84,3,ff_acc,13,532176,6335.42,0,4.52,4.40,.34
house720-h1-3iter-stream,84,3,ff_acc,14,510156,6073.28,0,4.72,4.59,.33
house720-h1-3iter-stream,84,3,ff_acc,15,527098,6274.97,0,4.57,4.44,.30
house720-h1-3iter-stream,84,3,ff_acc,16,509605,6066.72,0,4.72,4.59,.29
house720-h1-3iter-stream,84,3,ff_acc,17,538236,6407.57,0,4.47,4.35,.26
house720-h1-3iter-stream,84,3,ff_acc,18,515988,6142.71,0,4.66,4.54,.25
